City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Couldiness,Wind Speed
1224,Scarborough,GB,54.2797,-0.4044,61.09,92,63,1.99
1225,Tikaitnagar,IN,26.95,81.5833,91.4,55,44,4.63
1226,Hoquiam,US,46.9809,-123.8893,57.18,88,90,6.91
1227,Mogadishu,SO,2.0371,45.3438,80.91,70,23,21.03
1228,Mount Isa,AU,-20.7333,139.5,96.57,9,6,11.5
1229,Victoria,HK,22.2855,114.1577,94.21,72,27,1.01
1230,Hermanus,ZA,-34.4187,19.2345,65.89,82,100,5.82
1231,Adeje,ES,28.1227,-16.726,72.97,75,20,8.05
1232,Albany,US,42.6001,-73.9662,60.46,86,77,3.0
1233,Bredasdorp,ZA,-34.5322,20.0403,61.29,81,100,4.99
1234,Barcelona,ES,41.3888,2.159,77.32,66,20,5.99
1235,Rikitea,PF,-23.1203,-134.9692,73.78,73,4,15.93
1236,Makakilo City,US,21.3469,-158.0858,77.32,80,90,6.91
1237,Puerto Escondido,MX,15.85,-97.0667,78.08,84,100,5.12
1238,Ushuaia,AR,-54.8,-68.3,35.26,75,20,6.91
1239,Albany,US,42.6001,-73.9662,60.46,86,77,3.0
1240,Vao,NC,-22.6667,167.4833,68.54,58,97,12.28
1241,Bjelovar,HR,45.8986,16.8489,69.39,57,12,6.67
1242,Liusha,CN,27.2098,108.59,85.89,47,6,2.19
1243,Busselton,AU,-33.65,115.3333,61.05,79,46,11.39
1244,Mataura,NZ,-46.1927,168.8643,42.48,92,95,1.59
1245,Jamestown,US,42.097,-79.2353,51.71,94,90,1.99
1246,Rikitea,PF,-23.1203,-134.9692,73.78,73,4,15.93
1247,Mahebourg,MU,-20.4081,57.7,77.29,65,40,13.8
1248,Albany,US,42.6001,-73.9662,60.46,86,77,3.0
1249,Kerteminde,DK,55.449,10.6577,58.32,83,88,10.94
1250,Mataura,NZ,-46.1927,168.8643,42.48,92,95,1.59
1251,Saint-Philippe,RE,-21.3585,55.7679,79.21,83,47,15.61
1252,Butaritari,KI,3.0707,172.7902,83.17,76,22,12.93
1253,Castro,BR,-24.7911,-50.0119,54.93,97,17,3.87
1254,Moulins,FR,46.5,3.3333,59.29,90,53,3.29
1255,Airai,TL,-8.9266,125.4092,68.25,62,98,2.91
1256,Mengcheng,CN,33.2579,116.5655,79.38,87,99,7.67
1257,Bucerias,MX,20.75,-105.3333,77.99,98,100,3.18
1258,Norman Wells,CA,65.282,-126.8329,32.04,93,75,9.22
1259,Ruwi,OM,23.5996,58.5507,100.09,43,72,8.41
1260,Acapulco,MX,16.8634,-99.8901,78.94,86,99,3.76
1261,Imbituba,BR,-28.24,-48.6703,66.81,91,0,6.8
1262,Conceicao Do Araguaia,BR,-8.2578,-49.2647,77.45,62,58,3.4
1263,Sambava,MG,-14.2667,50.1667,75.83,75,65,17.36
1264,Fairbanks,US,64.8378,-147.7164,33.76,86,75,0.0
1265,Pombas,CV,17.1503,-25.0201,74.98,76,23,10.09
1266,Buraydah,SA,26.326,43.975,88.25,16,0,7.99
1267,Kharp,RU,66.8014,65.8081,40.96,57,58,10.51
1268,Fivizzano,IT,44.2383,10.126,74.07,97,61,1.68
1269,Matagami,CA,49.7502,-77.6328,44.71,100,20,4.61
1270,Albany,US,42.6001,-73.9662,60.46,86,77,3.0
1271,Yellowknife,CA,62.456,-114.3525,37.42,99,20,5.75
1272,Constitucion,CL,-35.3333,-72.4167,48.13,90,49,7.27
1273,Rikitea,PF,-23.1203,-134.9692,73.78,73,4,15.93
1274,Acarau,BR,-2.8856,-40.12,78.26,79,61,15.28
1275,Talnakh,RU,69.4865,88.3972,41.23,43,35,1.68
1276,Aksarka,RU,66.5606,67.7975,42.01,53,83,11.95
1277,Nikolskoye,RU,59.7035,30.7861,49.89,88,100,9.19
1278,Port Alfred,ZA,-33.5906,26.891,68.18,68,85,7.16
1279,Moyale,KE,3.5167,39.0584,71.83,58,100,12.64
1280,Kaitangata,NZ,-46.2817,169.8464,39.24,79,99,5.17
1281,Ushuaia,AR,-54.8,-68.3,35.26,75,20,6.91
1282,Pangnirtung,CA,66.1451,-65.7125,32.04,64,44,2.91
1283,Port Elizabeth,ZA,-33.918,25.5701,69.1,68,0,13.8
1284,Kaitangata,NZ,-46.2817,169.8464,39.24,79,99,5.17
1285,Jamestown,US,42.097,-79.2353,51.71,94,90,1.99
1286,Broome,US,42.2506,-75.833,56.46,80,90,3.0
1287,Bluff,NZ,-46.6,168.3333,42.8,60,83,9.66
1288,Port Elizabeth,ZA,-33.918,25.5701,69.1,68,0,13.8
1289,Barguzin,RU,53.6167,109.6167,41.09,92,93,9.55
1290,Narsaq,GL,60.9167,-46.05,32.22,46,6,8.48
1291,Iqaluit,CA,63.7506,-68.5145,35.33,69,90,15.01
1292,Kushiro,JP,42.975,144.3747,59.95,82,75,8.05
1293,Riverton,US,40.5219,-111.9391,68.5,39,1,4.0
1294,Sulangan,PH,11.1373,123.7228,84.36,70,81,3.94
1295,New Norfolk,AU,-42.7826,147.0587,53.1,57,14,1.99
1296,Dikson,RU,73.5069,80.5464,36.14,83,100,20.92
1297,Edd,ER,13.9297,41.6925,92.3,56,6,9.69
1298,Ponta Do Sol,PT,32.6667,-17.1,69.71,73,100,2.84
1299,Pevek,RU,69.7008,170.3133,30.0,92,100,13.51
1300,Ushuaia,AR,-54.8,-68.3,35.26,75,20,6.91
1301,Qaanaaq,GL,77.484,-69.3632,16.12,72,25,7.85
1302,Arraial Do Cabo,BR,-22.9661,-42.0278,70.47,82,75,24.56
1303,Punta Arenas,CL,-53.15,-70.9167,32.11,93,40,5.75
1304,Port Alfred,ZA,-33.5906,26.891,68.18,68,85,7.16
1305,Meulaboh,ID,4.1363,96.1285,79.39,86,100,10.45
1306,Kapaa,US,22.0752,-159.319,78.78,84,90,24.16
1307,Mar Del Plata,AR,-38.0023,-57.5575,57.0,47,2,11.99
1308,Boca Do Acre,BR,-8.7522,-67.3978,74.44,72,17,1.88
1309,Cayenne,GF,4.9333,-52.3333,78.1,88,80,0.0
1310,Mitu,CO,1.1983,-70.1733,68.18,99,52,2.75
1311,Garowe,SO,8.4054,48.4845,90.79,35,97,22.55
1312,Salalah,OM,17.0151,54.0924,86.09,74,20,10.36
1313,Kabwe,ZM,-14.4469,28.4464,82.38,24,0,10.13
1314,Busselton,AU,-33.65,115.3333,61.05,79,46,11.39
1315,Albany,US,42.6001,-73.9662,60.46,86,77,3.0
1316,Santa Rosa,PH,14.3122,121.1114,92.08,58,84,6.08
1317,Ushuaia,AR,-54.8,-68.3,35.26,75,20,6.91
1318,Albany,US,42.6001,-73.9662,60.46,86,77,3.0
1319,Hermanus,ZA,-34.4187,19.2345,65.89,82,100,5.82
1320,Coyah,GN,9.75,-13.4167,74.44,88,97,1.99
1321,Morondava,MG,-20.2833,44.2833,82.98,57,0,10.92
1322,Kapaa,US,22.0752,-159.319,78.78,84,90,24.16
1323,Longyearbyen,SJ,78.2186,15.6401,37.24,93,75,4.61
1324,Boissevain,CA,49.2306,-100.0559,61.3,50,85,4.34
1325,Lebu,CL,-37.6167,-73.65,46.08,85,16,13.98
1326,Baoning,CN,25.3378,110.026,96.66,44,20,4.47
1327,Lasa,IT,46.6166,10.7002,60.03,78,38,5.14
1328,Klaksvik,FO,62.2266,-6.589,54.52,91,100,30.38
1329,Portmore,JM,17.9702,-76.8672,82.36,82,20,2.3
1330,Dancalan,PH,9.9821,122.7386,84.24,75,100,3.76
1331,Cidreira,BR,-30.1811,-50.2056,61.54,94,9,6.91
1332,Esperance,AU,-33.8667,121.9,75.04,73,63,6.53
1333,Punta Arenas,CL,-53.15,-70.9167,32.11,93,40,5.75
1334,Hilo,US,19.7297,-155.09,76.8,93,90,6.91
1335,Cazones,MX,20.7167,-97.3167,72.23,86,94,4.12
1336,Portland,US,45.5234,-122.6762,62.69,77,1,1.99
1337,Jardim,BR,-21.4803,-56.1381,73.02,46,3,2.75
1338,Atar,MR,20.5169,-13.0499,91.31,24,22,3.33
1339,Kapaa,US,22.0752,-159.319,78.78,84,90,24.16
1340,Bluff,NZ,-46.6,168.3333,42.8,60,83,9.66
1341,Bengkulu,ID,-3.8004,102.2655,76.17,89,100,8.63
1342,Kahului,US,20.8947,-156.47,79.84,81,1,5.75
1343,Mataura,NZ,-46.1927,168.8643,42.48,92,95,1.59
1344,Ponta Do Sol,PT,32.6667,-17.1,69.71,73,100,2.84
1345,Punta Arenas,CL,-53.15,-70.9167,32.11,93,40,5.75
1346,Nikolskoye,RU,59.7035,30.7861,49.89,85,100,9.82
1347,Atbasar,KZ,51.8,68.3333,55.69,36,100,20.2
1348,Busselton,AU,-33.65,115.3333,61.05,79,46,11.39
1349,Klaksvik,FO,62.2266,-6.589,54.52,91,100,30.38
1350,Pevek,RU,69.7008,170.3133,30.0,92,100,13.51
1351,Jamestown,US,42.097,-79.2353,51.71,94,90,1.99
1352,Palana,RU,59.1167,159.9667,40.17,84,100,4.63
1353,Qaanaaq,GL,77.484,-69.3632,16.12,72,25,7.85
1354,Cabo San Lucas,MX,22.8909,-109.9124,84.51,83,4,3.0
1355,Le Vauclin,MQ,14.5452,-60.8388,77.05,94,20,4.61
1356,Atuona,PF,-9.8,-139.0333,77.7,77,60,19.8
1357,Srednekolymsk,RU,67.45,153.6833,34.54,82,100,11.3
1358,Norman Wells,CA,65.282,-126.8329,32.04,93,75,9.22
1359,Vaini,TO,-21.2,-175.2,69.96,88,75,4.61
1360,Cape Town,ZA,-33.9258,18.4232,66.11,85,75,1.01
1361,Kodiak,US,57.79,-152.4072,37.33,81,24,7.63
1362,Khatanga,RU,71.9667,102.5,36.75,74,100,11.41
1363,Avarua,CK,-21.2078,-159.775,71.65,88,75,1.14
1364,Vaini,TO,-21.2,-175.2,69.96,88,75,4.61
1365,Aksu,CN,41.1231,80.2644,78.42,17,0,5.61
1366,Glenwood Springs,US,39.5505,-107.3248,56.07,42,0,1.52
1367,Bluff,NZ,-46.6,168.3333,42.8,60,83,9.66
1368,Hasaki,JP,35.7333,140.8333,68.29,59,100,12.88
1369,Manggar,ID,-2.8833,108.2667,85.24,66,38,7.2
1370,Barrow,US,71.2906,-156.7887,24.82,86,1,4.61
1371,Ust-Maya,RU,60.4167,134.5333,42.13,69,94,3.13
1372,Mahon,ES,39.8885,4.2658,77.56,88,20,5.75
1373,East London,ZA,-33.0153,27.9116,68.94,68,20,10.36
1374,Busselton,AU,-33.65,115.3333,61.05,79,46,11.39
1375,Puerto Ayora,EC,-0.7393,-90.3518,68.65,90,94,7.72
1376,Albany,US,42.6001,-73.9662,60.46,86,77,3.0
1377,Busselton,AU,-33.65,115.3333,61.05,79,46,11.39
1378,Hithadhoo,MV,-0.6,73.0833,82.49,75,100,14.9
1379,Saskylakh,RU,71.9167,114.0833,33.6,97,100,15.55
1380,Khatanga,RU,71.9667,102.5,36.75,74,100,11.41
1381,Georgetown,MY,5.4112,100.3354,87.75,71,20,10.0
1382,Punta Arenas,CL,-53.15,-70.9167,32.11,93,40,5.75
1383,Butaritari,KI,3.0707,172.7902,83.17,76,22,12.93
1384,Dikson,RU,73.5069,80.5464,36.14,83,100,20.92
1385,Batagay-Alyta,RU,67.8006,130.4114,32.99,83,91,1.28
1386,Castro,BR,-24.7911,-50.0119,54.93,97,17,3.87
1387,Turkistan,KZ,43.0,68.0,92.75,6,0,3.38
1388,Gusau,NG,12.1628,6.6614,78.69,73,79,6.35
1389,Ushuaia,AR,-54.8,-68.3,35.26,75,20,6.91
1390,Albany,US,42.6001,-73.9662,60.46,86,77,3.0
1391,Busselton,AU,-33.65,115.3333,61.05,79,46,11.39
1392,Jamestown,US,42.097,-79.2353,51.71,94,90,1.99
1393,Santarem,BR,-2.4431,-54.7083,77.13,100,0,3.44
1394,Hobyo,SO,5.3505,48.5268,85.39,61,13,22.15
1395,Esperance,AU,-33.8667,121.9,75.04,73,63,6.53
1396,Vaini,TO,-21.2,-175.2,69.96,88,75,4.61
1397,Vaini,TO,-21.2,-175.2,69.96,88,75,4.61
1398,Takoradi,GH,4.8845,-1.7554,75.78,88,100,4.29
1399,Store Heddinge,DK,55.3097,12.3889,58.93,83,85,11.92
1400,Lazaro Cardenas,MX,17.9583,-102.2,77.63,87,99,3.0
1401,Hun,LY,29.1268,15.9477,73.45,48,0,4.52
1402,Mataura,NZ,-46.1927,168.8643,42.48,92,95,1.59
1403,Mar Del Plata,AR,-38.0023,-57.5575,57.0,47,2,11.99
1404,Ushuaia,AR,-54.8,-68.3,35.26,75,20,6.91
1405,Vila Velha,BR,-20.3297,-40.2925,67.95,83,20,5.75
1406,Yucaipa,US,34.0336,-117.0431,73.51,78,1,1.01
1407,New Norfolk,AU,-42.7826,147.0587,53.1,57,14,1.99
1408,Port Elizabeth,ZA,-33.918,25.5701,69.1,68,0,13.8
1409,Mataura,NZ,-46.1927,168.8643,42.48,92,95,1.59
1410,Provideniya,RU,64.3833,-173.3,32.85,77,71,6.64
1411,Busselton,AU,-33.65,115.3333,61.05,79,46,11.39
1412,New Norfolk,AU,-42.7826,147.0587,53.1,57,14,1.99
1413,Darnah,LY,32.767,22.6367,76.12,58,0,11.54
1414,Sault Sainte Marie,CA,46.5168,-84.3333,51.62,85,20,6.91
1415,Yellowknife,CA,62.456,-114.3525,37.42,99,20,5.75
1416,Georgetown,MY,5.4112,100.3354,87.75,71,20,10.0
1417,Grindavik,IS,63.8424,-22.4338,42.75,81,75,27.63
1418,Busselton,AU,-33.65,115.3333,61.05,79,46,11.39
1419,Tuktoyaktuk,CA,69.4541,-133.0374,33.6,96,100,13.31
1420,Lazaro Cardenas,MX,17.9583,-102.2,77.63,87,99,3.0
1421,Hofn,IS,64.2539,-15.2082,40.53,89,100,14.32
1422,Vaini,TO,-21.2,-175.2,69.96,88,75,4.61
1423,Pangody,RU,65.85,74.4859,41.76,58,7,4.99
1424,Ponta Do Sol,PT,32.6667,-17.1,69.71,73,100,2.84
1425,Olinda,BR,-8.0089,-34.8553,76.73,73,90,10.36
1426,Clyde River,CA,70.4692,-68.5914,24.13,88,17,5.06
1427,Rikitea,PF,-23.1203,-134.9692,73.78,73,4,15.93
1428,Victoria,HK,22.2855,114.1577,94.21,72,27,1.01
1429,Cape Town,ZA,-33.9258,18.4232,66.11,85,75,1.01
1430,Lagoa,PT,39.05,-27.9833,69.67,82,22,13.22
1431,Kaitangata,NZ,-46.2817,169.8464,39.24,79,99,5.17
1432,Georgetown,MY,5.4112,100.3354,87.75,71,20,10.0
1433,Skibbereen,IE,51.55,-9.2667,60.6,88,65,19.73
1434,Albany,US,42.6001,-73.9662,60.46,85,89,1.99
1435,Hilo,US,19.7297,-155.09,76.8,93,90,6.91
1436,Kaitangata,NZ,-46.2817,169.8464,39.24,79,99,5.17
1437,Kupang,ID,-10.1667,123.5833,84.13,62,86,11.1
1438,Barrow,US,71.2906,-156.7887,24.82,86,1,4.61
1439,Thompson,CA,55.7435,-97.8558,42.96,87,75,0.0
1440,Guane,CU,22.2025,-84.0875,75.78,89,2,3.47
1441,Sao Joao Da Barra,BR,-21.6403,-41.0511,70.68,76,100,18.43
1442,Atuona,PF,-9.8,-139.0333,77.7,77,60,19.8
1443,Guerrero Negro,MX,27.9769,-114.0611,69.33,77,33,12.1
1444,Talnakh,RU,69.4865,88.3972,41.23,43,35,1.68
1445,Ganzhou,CN,28.8184,115.4327,94.23,50,26,5.88
1446,Lazaro Cardenas,MX,17.9583,-102.2,77.63,87,99,3.0
1447,Hirara,JP,24.8,125.2833,85.86,84,75,13.8
1448,Hami,CN,42.8,93.45,72.27,13,0,3.42
1449,Korla,CN,41.7597,86.1469,74.77,15,0,12.08
1450,Jamestown,US,42.097,-79.2353,51.71,94,90,10.36
1451,Hobart,AU,-42.8794,147.3294,53.46,54,20,8.05
1452,Busselton,AU,-33.65,115.3333,61.05,79,46,11.39
1453,Nikolskoye,RU,59.7035,30.7861,49.89,85,100,9.82
1454,Sinnamary,GF,5.3833,-52.95,78.22,85,64,7.92
1455,Albany,US,42.6001,-73.9662,60.46,85,89,1.99
1456,Hyeres,FR,43.1167,6.1167,75.69,83,75,6.91
1457,Kutum,SD,14.2,24.6667,79.23,46,86,7.31
1458,Port Elizabeth,ZA,-33.918,25.5701,71.1,68,0,13.8
1459,Avarua,CK,-21.2078,-159.775,71.65,88,75,1.14
1460,Ushuaia,AR,-54.8,-68.3,35.26,75,20,6.91
1461,Meulaboh,ID,4.1363,96.1285,79.39,86,100,10.45
1462,Kaitangata,NZ,-46.2817,169.8464,39.24,79,99,5.17
1463,Bathsheba,BB,13.2167,-59.5167,77.61,88,40,4.61
1464,Yulara,AU,-25.2406,130.9889,91.24,8,0,13.8
1465,Dikson,RU,73.5069,80.5464,36.14,83,100,20.92
1466,Alofi,NU,-19.0595,-169.9187,66.09,94,71,1.14
1467,Kampot,KH,10.6167,104.1833,82.45,70,100,3.09
1468,Dikson,RU,73.5069,80.5464,36.14,83,100,20.92
1469,Walvis Bay,NA,-22.9575,14.5053,55.09,93,75,8.05
1470,Lebu,CL,-37.6167,-73.65,46.08,85,16,13.98
1471,Ushuaia,AR,-54.8,-68.3,35.26,75,20,6.91
1472,Ushuaia,AR,-54.8,-68.3,35.26,75,20,6.91
1473,Jamestown,US,42.097,-79.2353,51.71,94,90,10.36
1474,Muana,BR,-1.5283,-49.2167,74.57,93,100,5.26
1475,Port Arthur,CN,38.8,121.2667,73.62,82,100,8.55
1476,Leningradskiy,RU,69.3833,178.4167,27.37,92,100,7.34
1477,Nikolskoye,RU,59.7035,30.7861,49.89,85,100,9.82
1478,Imeni Poliny Osipenko,RU,52.4201,136.4853,60.46,62,52,3.31
1479,Tiksi,RU,71.6872,128.8694,34.39,93,100,21.79
1480,Yellowknife,CA,62.456,-114.3525,37.42,99,20,5.75
1481,Atuona,PF,-9.8,-139.0333,77.7,77,60,19.8
1482,Hambantota,LK,6.1241,81.1185,84.54,84,40,19.57
1483,Komsomolskiy,UZ,40.4272,71.7189,84.92,14,0,6.91
1484,Khatanga,RU,71.9667,102.5,36.75,74,100,11.41
1485,Port Hedland,AU,-20.3167,118.5667,87.85,30,0,23.02
1486,Fayaoue,NC,-20.65,166.5333,72.46,65,32,17.25
1487,Mataura,NZ,-46.1927,168.8643,42.48,92,95,1.59
1488,Vaini,TO,-21.2,-175.2,69.96,88,75,4.61
1489,Port Alfred,ZA,-33.5906,26.891,68.18,68,85,7.16
1490,Tiksi,RU,71.6872,128.8694,34.39,93,100,21.79
1491,Malanje,AO,-9.5402,16.341,77.11,50,33,7.29
1492,Anadyr,RU,64.75,177.4833,36.1,80,75,4.0
1493,Cape Town,ZA,-33.9258,18.4232,66.11,85,75,1.01
1494,Hami,CN,42.8,93.45,72.27,13,0,3.42
1495,Cherskiy,RU,68.75,161.3,31.3,92,100,10.02
1496,Nizhniy Kuranakh,RU,58.8353,125.4869,48.25,64,100,7.4
1497,Yellowknife,CA,62.456,-114.3525,37.42,99,20,5.75
1498,Mataura,NZ,-46.1927,168.8643,42.48,92,95,1.59
1499,Carbonia,IT,39.1672,8.5222,79.0,71,100,3.47
1500,Saint-Jovite,CA,46.1186,-74.5966,57.49,93,100,0.0
1501,Busselton,AU,-33.65,115.3333,61.05,79,46,11.39
1502,Leninskoye,KZ,41.7589,69.3864,93.13,5,0,6.46
1503,Kununurra,AU,-15.7667,128.7333,98.58,20,96,8.05
1504,Champerico,GT,14.3,-91.9167,81.36,82,98,4.43
1505,Bluff,NZ,-46.6,168.3333,42.8,60,83,9.66
1506,Lebu,CL,-37.6167,-73.65,46.08,85,16,13.98
1507,Faanui,PF,-16.4833,-151.75,79.68,74,23,10.38
1508,Rikitea,PF,-23.1203,-134.9692,73.78,73,4,15.93
1509,Victoria,HK,22.2855,114.1577,94.21,73,27,3.0
1510,Lumphat,KH,13.4878,106.9816,86.09,69,98,4.76
1511,Punta Arenas,CL,-53.15,-70.9167,32.11,93,40,5.75
1512,Svetlyy,RU,54.675,20.1347,57.25,73,98,2.84
1513,Tirumullaivasal,IN,11.2333,79.8333,89.28,57,100,5.61
1514,Geraldton,AU,-28.7667,114.6,68.41,56,40,16.11
1515,Sistranda,NO,63.7256,8.834,53.56,80,100,10.45
1516,Gambela,ET,8.25,34.5833,79.11,71,96,2.13
1517,Provideniya,RU,64.3833,-173.3,32.85,77,71,6.64
1518,Tuktoyaktuk,CA,69.4541,-133.0374,33.6,96,100,13.31
1519,Atasu,KZ,48.6814,71.6433,66.96,8,92,12.86
1520,Porto Novo,BJ,6.4965,2.6036,75.02,86,100,3.06
1521,Codrington,AU,-38.2667,141.9667,50.83,72,6,12.86
1522,Buraydah,SA,26.326,43.975,88.25,16,0,7.99
1523,Taua,BR,-5.9667,-40.3,73.58,71,13,8.25
1524,Progreso,MX,21.2833,-89.6667,76.1,92,12,7.92
1525,Punta Arenas,CL,-53.15,-70.9167,32.11,93,40,5.75
1526,Victoria,HK,22.2855,114.1577,94.21,73,27,3.0
1527,Ushuaia,AR,-54.8,-68.3,35.26,75,20,6.91
1528,Ancud,CL,-41.8697,-73.8203,33.33,78,6,2.68
1529,Ancud,CL,-41.8697,-73.8203,33.33,78,6,2.68
1530,Salalah,OM,17.0151,54.0924,86.09,74,20,10.36
1531,Narsaq,GL,60.9167,-46.05,32.22,46,6,8.48
1532,Wawa,NG,9.9022,4.4192,78.35,80,100,3.69
1533,Porto Seguro,BR,-16.4497,-39.0647,66.72,94,75,3.44
1534,Busselton,AU,-33.65,115.3333,60.04,79,46,11.39
1535,Tura,IN,25.5198,90.2201,89.24,65,23,2.89
1536,Quatre Cocos,MU,-20.2078,57.7625,77.11,70,4,17.52
1537,Ushuaia,AR,-54.8,-68.3,35.26,75,20,6.91
1538,Hofn,IS,64.2539,-15.2082,40.53,89,100,14.32
1539,Qaanaaq,GL,77.484,-69.3632,16.12,72,25,7.85
1540,Joshimath,IN,30.5667,79.5667,78.66,58,15,8.39
1541,Mar Del Plata,AR,-38.0023,-57.5575,57.0,47,2,11.99
1542,Vaini,TO,-21.2,-175.2,69.96,88,75,4.61
1543,Sao Sepe,BR,-30.1606,-53.5653,52.09,97,3,4.45
1544,Bluff,NZ,-46.6,168.3333,42.8,60,83,9.66
1545,Rochegda,RU,62.8,43.25,47.73,86,100,4.12
1546,Puerto Ayora,EC,-0.7393,-90.3518,68.65,90,94,7.72
1547,Poshekhonye,RU,58.4993,39.1353,47.52,95,100,6.49
1548,Meadow Lake,US,34.8014,-106.5436,63.12,70,72,3.44
1549,Pevek,RU,69.7008,170.3133,30.0,92,100,13.51
1550,Carballo,ES,43.213,-8.691,64.09,88,100,7.36
1551,Punta Arenas,CL,-53.15,-70.9167,32.11,93,40,5.75
1552,Kidal,ML,18.4411,1.4078,91.2,10,0,17.83
1553,Visby,SE,57.6409,18.296,58.77,72,39,6.91
1554,Bluff,NZ,-46.6,168.3333,42.8,60,83,9.66
1555,Tenenkou,ML,14.4572,-4.9169,86.38,50,22,7.27
1556,New Norfolk,AU,-42.7826,147.0587,53.1,57,14,2.84
1557,Hobart,AU,-42.8794,147.3294,53.46,54,20,8.05
1558,Amnat Charoen,TH,15.9167,104.75,83.21,73,99,5.3
1559,San Antonio,US,29.4241,-98.4936,67.32,74,1,0.0
1560,Ponta Do Sol,PT,32.6667,-17.1,69.71,74,100,2.84
1561,Shetpe,KZ,44.1667,52.1167,64.6,45,100,11.03
1562,Namibe,AO,-15.1961,12.1522,63.23,94,90,0.0
1563,Saint-Philippe,RE,-21.3585,55.7679,79.21,83,47,15.61
1564,Berlin,DE,52.5244,13.4105,67.08,86,0,7.0
1565,Davila,PH,18.4726,120.5763,87.78,77,45,21.77
1566,Vaini,TO,-21.2,-175.2,69.96,88,75,4.61
1567,Lagoa,PT,39.05,-27.9833,69.67,82,22,13.22
1568,Alofi,NU,-19.0595,-169.9187,66.09,94,71,1.14
1569,Hilo,US,19.7297,-155.09,76.8,93,90,6.91
1570,Santa Cruz,BO,-17.8,-63.1667,71.06,73,11,5.75
1571,Antofagasta,CL,-23.65,-70.4,56.48,80,53,0.85
1572,Severo-Kurilsk,RU,50.6789,156.125,46.92,88,4,10.36
1573,Cherskiy,RU,68.75,161.3,31.3,92,100,10.02
1574,Clyde River,CA,70.4692,-68.5914,24.13,88,17,5.06
1575,Ushuaia,AR,-54.8,-68.3,35.26,75,20,6.91
1576,Elko,US,41.0002,-115.5012,59.65,25,0,5.01
1577,Udachnyy,RU,66.4167,112.4,40.17,47,21,15.9
1578,Busselton,AU,-33.65,115.3333,60.04,79,46,11.39
1579,Tarnogskiy Gorodok,RU,60.4997,43.5761,50.52,74,100,7.61
1580,Grindavik,IS,63.8424,-22.4338,42.75,81,75,27.63
1581,Fort Smith,US,35.3859,-94.3986,60.84,72,1,3.0
1582,Ilulissat,GL,69.2167,-51.1,17.62,62,0,4.61
1583,Vestmannaeyjar,IS,63.4427,-20.2734,41.9,68,100,2.13
1584,Cap-Aux-Meules,CA,47.3821,-61.8597,62.62,88,100,16.11
1585,Tiksi,RU,71.6872,128.8694,34.39,93,100,21.79
1586,Ushuaia,AR,-54.8,-68.3,35.26,75,20,6.91
1587,Oussouye,SN,12.485,-16.5469,78.89,84,100,2.84
1588,Bluff,NZ,-46.6,168.3333,42.8,60,83,9.66
1589,Talara,PE,-4.5772,-81.2719,65.01,84,100,14.45
1590,Vysokogornyy,RU,50.1167,139.15,53.47,74,14,4.25
1591,Kushima,JP,31.4583,131.2333,85.51,77,13,10.49
1592,Bredasdorp,ZA,-34.5322,20.0403,61.29,81,100,4.99
1593,Sullana,PE,-4.9039,-80.6853,65.3,80,99,6.31
1594,Khandyga,RU,62.6667,135.6,42.19,82,96,4.7
1595,Ushuaia,AR,-54.8,-68.3,35.26,75,20,6.91
1596,San Patricio,US,28.017,-97.5169,76.84,64,99,4.52
1597,Tilichiki,RU,60.4667,166.1,41.65,88,100,3.78
1598,Georgetown,MY,5.4112,100.3354,87.75,71,20,10.0
1599,Olafsvik,IS,64.8945,-23.7142,41.02,88,100,42.23
1600,Bajah,YE,13.8141,44.6301,88.25,16,39,4.45
1601,East London,ZA,-33.0153,27.9116,68.94,68,20,10.36
1602,Mataura,NZ,-46.1927,168.8643,42.48,92,95,1.59
1603,Muros,ES,42.7762,-9.0603,66.24,92,100,10.31
1604,Pianoro,IT,44.393,11.3423,72.63,79,0,2.3
1605,Jamestown,US,42.097,-79.2353,51.71,94,90,10.36
1606,Bluff,NZ,-46.6,168.3333,42.8,60,83,9.66
1607,Kaitangata,NZ,-46.2817,169.8464,39.24,79,99,5.17
1608,Vaini,TO,-21.2,-175.2,69.96,88,75,4.61
1609,Mataura,NZ,-46.1927,168.8643,42.48,92,95,1.59
1610,Port Elizabeth,ZA,-33.918,25.5701,71.1,68,0,13.8
1611,Rikitea,PF,-23.1203,-134.9692,73.78,73,4,15.93
1612,Dikson,RU,73.5069,80.5464,36.14,83,100,20.92
1613,Nikolskoye,RU,59.7035,30.7861,50.4,85,100,9.82
1614,Butaritari,KI,3.0707,172.7902,83.17,76,22,12.93
1615,Tual,ID,-5.6667,132.75,81.12,81,100,13.27
1616,Port Hardy,CA,50.6996,-127.4199,55.4,100,90,5.75
1617,Turiacu,BR,-1.6633,-45.3717,73.71,94,71,5.1
1618,Labuhan,ID,-6.8844,112.2051,82.92,75,87,8.37
1619,Constitucion,CL,-35.3333,-72.4167,48.13,90,49,7.27
1620,New Norfolk,AU,-42.7826,147.0587,53.1,57,14,2.84
1621,Punta Arenas,CL,-53.15,-70.9167,32.11,93,40,5.75
1622,Rikitea,PF,-23.1203,-134.9692,73.78,73,4,15.93
1623,Lebu,CL,-37.6167,-73.65,46.08,85,16,13.98
1624,Cidreira,BR,-30.1811,-50.2056,61.54,94,9,6.91
